user,item,skill,correct,wins,fails
43,92,7,1,387,142
43,93,7,1,388,142
43,94,7,1,389,142
43,80,5,1,353,94
43,81,6,1,363,79
43,82,6,1,364,79
43,83,6,1,365,79
43,84,5,1,354,94
43,88,5,1,355,94
43,85,6,1,366,79
43,86,6,1,367,79
43,87,6,1,368,79
43,89,6,1,369,79
43,90,6,1,370,79
43,91,6,1,371,79
43,111,7,1,390,142
43,112,7,1,391,142
43,113,7,1,392,142
43,108,7,1,393,142
43,110,7,1,394,142
43,109,7,1,395,142
43,124,8,0,247,67
43,124,8,1,248,67
43,125,9,1,481,116
43,126,10,1,235,41
43,127,8,1,249,67
43,128,9,0,481,117
43,128,9,1,482,117
43,129,10,1,236,41
43,124,8,0,249,68
43,124,8,1,250,68
43,125,9,1,483,117
43,126,10,0,236,42
43,126,10,1,237,42
43,127,8,1,251,68
43,128,9,1,484,117
43,129,10,1,238,42
43,130,9,0,484,118
43,130,9,1,485,118
43,131,8,0,251,69
43,131,8,1,252,69
43,132,10,0,238,43
43,132,10,1,239,43
43,133,10,0,239,44
43,133,10,1,240,44
43,134,8,0,252,70
43,134,8,1,253,70
43,135,9,1,486,118
43,136,9,1,487,118
43,137,9,0,487,119
43,137,9,1,488,119
43,138,8,0,253,71
43,138,8,1,254,71
43,139,9,1,489,119
43,140,10,0,240,45
43,140,10,1,241,45
43,142,9,1,490,119
43,141,0,1,468,48
43,143,1,1,480,131
43,144,8,1,255,71
43,145,9,1,491,119
43,146,10,1,242,45
43,150,9,1,492,119
43,151,8,0,255,72
43,151,8,1,256,72
43,152,10,1,243,45
43,155,10,1,244,45
43,156,8,0,256,73
43,156,8,1,257,73
43,157,9,0,492,120
43,157,9,1,493,120
43,158,9,0,493,121
43,158,9,1,494,121
43,159,8,1,258,73
43,160,8,1,259,73
43,161,9,1,495,121
43,162,10,1,245,45
43,204,9,1,496,121
43,205,8,1,260,73
43,206,10,1,246,45
43,208,10,1,247,45
43,207,8,0,260,74
43,207,8,1,261,74
43,209,9,1,497,121
43,210,8,1,262,74
43,211,9,1,498,121
43,212,10,1,248,45
43,213,8,1,263,74
43,214,9,1,499,121
43,215,10,1,249,45
43,216,9,1,500,121
43,217,8,1,264,74
43,218,10,1,250,45
43,220,10,1,251,45
43,219,8,1,265,74
43,221,9,1,501,121
43,171,11,0,57,31
43,171,11,1,58,31
43,168,11,1,59,31
43,164,11,1,60,31
43,165,5,1,356,94
43,169,5,1,357,94
43,172,5,1,358,94
43,163,3,1,226,17
43,167,3,1,227,17
43,173,3,1,228,17
43,166,1,0,480,132
43,166,1,1,481,132
43,170,1,1,482,132
43,174,1,1,483,132
43,175,9,1,502,121
43,176,3,1,229,17
43,177,1,1,484,132
43,182,9,1,503,121
43,183,3,1,230,17
43,178,1,0,484,133
43,178,1,1,485,133
43,184,9,1,504,121
43,185,3,1,231,17
43,179,1,1,486,133
43,186,9,1,505,121
43,187,3,1,232,17
43,180,1,1,487,133
43,222,9,1,506,121
43,223,1,0,487,134
43,223,1,1,488,134
43,224,9,1,507,121
43,225,3,1,233,17
43,199,1,0,488,135
43,199,1,1,489,135
43,188,9,0,507,122
43,188,9,1,508,122
43,190,9,1,509,122
43,200,1,1,490,135
43,191,1,0,490,136
43,191,1,1,491,136
43,192,9,1,510,122
43,193,6,1,372,79
43,256,9,1,511,122
43,259,3,0,233,18
43,259,3,1,234,18
43,201,1,1,492,136
43,257,9,1,512,122
43,260,3,1,235,18
43,258,9,1,513,122
43,261,3,1,236,18
43,202,1,1,493,136
43,203,1,1,494,136
43,262,6,1,373,79
43,263,3,1,237,18
43,264,6,0,373,80
43,264,6,1,374,80
43,265,1,1,495,136
44,30,4,0,368,161
44,30,4,1,369,161
44,31,4,1,370,161
44,32,4,0,370,162
44,32,4,1,371,162
44,33,4,0,371,163
44,33,4,1,372,163
44,31,4,1,373,163
44,32,4,1,374,163
45,0,0,1,469,48
45,1,0,1,470,48
45,2,0,1,471,48
45,3,0,1,472,48
45,4,0,1,473,48
45,5,1,1,496,136
45,6,0,1,474,48
45,7,0,1,475,48
45,8,1,1,497,136
45,9,0,1,476,48
45,10,0,1,477,48
45,11,1,1,498,136
45,12,2,1,69,10
45,13,2,1,70,10
45,14,2,1,71,10
45,15,3,1,238,18
45,16,3,1,239,18
45,17,3,1,240,18
45,19,0,1,478,48
45,18,0,1,479,48
45,20,1,1,499,136
45,23,0,1,480,48
45,25,0,1,481,48
45,21,0,1,482,48
45,22,0,1,483,48
45,24,1,1,500,136
45,26,1,1,501,136
45,31,4,1,375,163
45,32,4,0,375,164
45,32,4,1,376,164
45,33,4,1,377,164
45,28,4,1,378,164
45,29,4,1,379,164
45,30,4,1,380,164
45,37,4,1,381,164
45,38,4,1,382,164
45,39,4,1,383,164
45,36,4,1,384,164
45,56,5,1,359,94
45,57,5,1,360,94
45,58,5,1,361,94
45,59,5,0,361,95
45,59,5,1,362,95
45,105,7,0,395,143
45,105,7,1,396,143
45,107,7,1,397,143
45,106,7,1,398,143
45,60,6,0,374,81
45,60,6,1,375,81
45,61,5,1,363,95
45,62,5,1,364,95
45,63,6,0,375,82
45,63,6,1,376,82
45,64,6,1,377,82
45,65,6,1,378,82
45,66,5,1,365,95
45,67,6,1,379,82
45,68,6,1,380,82
45,69,6,1,381,82
45,70,5,1,366,95
45,71,6,1,382,82
45,72,6,1,383,82
45,73,6,1,384,82
45,74,7,1,399,143
45,75,7,0,399,144
45,75,7,1,400,144
45,76,7,1,401,144
45,74,7,1,402,144
45,75,7,1,403,144
45,76,7,1,404,144
45,80,5,0,366,96
45,80,5,1,367,96
45,81,6,0,384,83
45,81,6,1,385,83
45,82,6,1,386,83
45,83,6,1,387,83
45,84,5,1,368,96
45,85,6,1,388,83
45,86,6,1,389,83
45,87,6,1,390,83
45,88,5,0,368,97
45,88,5,1,369,97
45,89,6,1,391,83
45,90,6,1,392,83
45,91,6,1,393,83
45,77,5,0,369,98
45,77,5,1,370,98
45,227,5,1,371,98
45,228,5,1,372,98
45,111,7,1,405,144
45,112,7,1,406,144
45,113,7,1,407,144
45,124,8,1,266,74
45,125,9,0,513,123
45,125,9,1,514,123
45,126,10,1,252,45
45,128,9,1,515,123
45,127,8,0,266,75
45,127,8,1,267,75
45,129,10,1,253,45
45,124,8,0,267,76
45,124,8,1,268,76
45,125,9,1,516,123
45,126,10,0,253,46
45,126,10,1,254,46
45,127,8,1,269,76
45,128,9,1,517,123
45,129,10,1,255,46
45,130,9,1,518,123
45,131,8,1,270,76
45,132,10,1,256,46
45,134,8,1,271,76
45,133,10,1,257,46
45,135,9,1,519,123
45,136,9,0,519,124
45,136,9,1,520,124
45,137,9,0,520,125
45,137,9,1,521,125
45,138,8,0,271,77
45,138,8,1,272,77
45,139,9,0,521,126
45,139,9,1,522,126
45,140,10,0,257,47
45,140,10,1,258,47
45,141,0,1,484,48
45,142,9,0,522,127
45,142,9,1,523,127
45,143,1,1,502,136
45,144,8,1,273,77
45,145,9,1,524,127
45,146,10,1,259,47
45,147,8,1,274,77
45,148,9,1,525,127
45,149,10,1,260,47
45,164,11,0,60,32
45,164,11,1,61,32
45,165,5,1,373,98
45,163,3,1,241,18
45,166,1,1,503,136
45,168,11,1,62,32
45,169,5,1,374,98
45,167,3,1,242,18
45,170,1,1,504,136
45,171,11,1,63,32
45,172,5,1,375,98
45,173,3,0,242,19
45,173,3,1,243,19
45,174,1,0,504,137
45,174,1,1,505,137
45,175,9,1,526,127
45,176,3,1,244,19
45,177,1,1,506,137
45,178,1,0,506,138
45,178,1,1,507,138
45,179,1,0,507,139
45,179,1,1,508,139
45,180,1,1,509,139
45,199,1,1,510,139
45,200,1,0,510,140
45,200,1,1,511,140
45,190,9,1,527,127
45,188,9,1,528,127
45,189,9,1,529,127
45,254,1,1,512,140
45,191,1,0,512,141
45,191,1,1,513,141
45,193,6,1,394,83
45,192,9,1,530,127
45,226,3,1,245,19
45,194,1,0,513,142
45,194,1,1,514,142
45,195,0,1,485,48
45,201,1,0,514,143
45,201,1,1,515,143
45,202,1,1,516,143
45,203,1,1,517,143
45,262,6,1,395,83
45,317,9,1,531,127
45,263,3,1,246,19
45,265,1,0,517,144
45,265,1,1,518,144
45,306,9,1,532,127
45,307,9,1,533,127
45,266,1,1,519,144
45,268,1,1,520,144
45,267,9,1,534,127
45,269,1,1,521,144
45,272,1,1,522,144
45,222,9,1,535,127
45,223,1,0,522,145
45,223,1,1,523,145
45,281,1,1,524,145
45,282,1,1,525,145
45,283,1,1,526,145
45,150,9,1,536,127
45,151,8,0,274,78
45,151,8,1,275,78
45,152,10,1,261,47
45,156,8,0,275,79
45,156,8,1,276,79
45,155,10,0,261,48
45,155,10,1,262,48
45,157,9,1,537,127
45,158,9,1,538,127
45,159,8,1,277,79
45,160,8,1,278,79
45,161,9,1,539,127
45,162,10,1,263,48
45,204,9,1,540,127
45,205,8,1,279,79
45,206,10,1,264,48
46,62,5,1,376,98
46,63,6,1,396,83
46,64,6,1,397,83
46,65,6,1,398,83
46,66,5,0,376,99
46,66,5,1,377,99
46,67,6,1,399,83
46,68,6,1,400,83
46,69,6,1,401,83
46,70,5,1,378,99
46,71,6,0,401,84
46,71,6,1,402,84
46,72,6,1,403,84
46,73,6,1,404,84
46,74,7,1,408,144
46,75,7,0,408,145
46,75,7,1,409,145
46,76,7,1,410,145
46,77,5,1,379,99
46,92,7,1,411,145
46,93,7,0,411,146
46,93,7,1,412,146
46,94,7,0,412,147
46,94,7,1,413,147
46,105,7,1,414,147
47,0,0,1,486,48
47,1,0,1,487,48
47,2,0,1,488,48
47,3,0,1,489,48
47,4,0,1,490,48
47,5,1,1,527,145
47,6,0,1,491,48
47,7,0,1,492,48
47,8,1,1,528,145
47,9,0,1,493,48
47,10,0,1,494,48
47,11,1,1,529,145
47,12,2,1,72,10
47,13,2,1,73,10
47,14,2,1,74,10
47,15,3,1,247,19
47,16,3,1,248,19
47,17,3,1,249,19
47,18,0,1,495,48
47,19,0,1,496,48
47,20,1,1,530,145
47,23,0,1,497,48
47,21,0,1,498,48
47,24,1,1,531,145
47,22,0,1,499,48
47,25,0,1,500,48
47,26,1,1,532,145
47,31,4,0,384,165
47,31,4,1,385,165
47,32,4,0,385,166
47,32,4,1,386,166
47,31,4,0,386,167
47,31,4,1,387,167
47,32,4,0,387,168
47,32,4,1,388,168
47,33,4,0,388,169
47,33,4,1,389,169
47,28,4,1,390,169
47,29,4,0,390,170
47,29,4,1,391,170
47,30,4,0,391,171
47,30,4,1,392,171
47,39,4,0,392,172
47,39,4,1,393,172
47,38,4,0,393,173
47,38,4,1,394,173
47,37,4,0,394,174
47,37,4,1,395,174
47,37,4,1,396,174
47,38,4,0,396,175
47,38,4,1,397,175
47,39,4,0,397,176
47,39,4,1,398,176
47,34,4,0,398,177
47,34,4,1,399,177
47,35,4,0,399,178
47,35,4,1,400,178
47,36,4,1,401,178
47,44,4,0,401,179
47,44,4,1,402,179
47,43,4,1,403,179
47,42,4,0,403,180
47,42,4,1,404,180
47,40,4,0,404,181
47,40,4,1,405,181
47,41,4,0,405,182
47,41,4,1,406,182
47,47,4,1,407,182
47,45,4,0,407,183
47,45,4,1,408,183
47,46,4,0,408,184
47,46,4,1,409,184
47,48,4,0,409,185
47,48,4,1,410,185
47,49,4,1,411,185
47,50,4,0,411,186
47,50,4,1,412,186
47,51,4,1,413,186
47,52,4,0,413,187
47,52,4,1,414,187
47,323,4,1,415,187
47,324,4,1,416,187
47,325,4,0,416,188
47,325,4,1,417,188
47,326,4,1,418,188
47,54,4,1,419,188
47,54,4,1,420,188
47,54,4,1,421,188
47,56,5,1,380,99
47,57,5,1,381,99
47,58,5,1,382,99
47,59,5,1,383,99
47,105,7,1,415,147
47,107,7,0,415,148
47,107,7,1,416,148
47,106,7,1,417,148
47,60,6,1,405,84
47,61,5,1,384,99
47,62,5,1,385,99
47,63,6,1,406,84
47,64,6,1,407,84
47,65,6,1,408,84
47,66,5,1,386,99
47,67,6,1,409,84
47,68,6,1,410,84
47,69,6,1,411,84
47,70,5,1,387,99
47,71,6,1,412,84
47,73,6,1,413,84
47,72,6,1,414,84
47,74,7,0,417,149
47,74,7,1,418,149
47,75,7,0,418,150
47,75,7,1,419,150
47,76,7,0,419,151
47,76,7,1,420,151
47,74,7,1,421,151
47,75,7,0,421,152
47,75,7,1,422,152
47,76,7,1,423,152
47,111,7,1,424,152
47,112,7,0,424,153
47,112,7,1,425,153
47,113,7,1,426,153
47,92,7,1,427,153
47,93,7,1,428,153
47,94,7,1,429,153
47,124,8,1,280,79
47,125,9,0,540,128
47,125,9,1,541,128
47,126,10,0,264,49
47,126,10,1,265,49
47,127,8,1,281,79
47,128,9,0,541,129
47,128,9,1,542,129
47,129,10,0,265,50
47,129,10,1,266,50
47,130,9,1,543,129
47,131,8,1,282,79
47,132,10,0,266,51
47,132,10,1,267,51
47,133,10,1,268,51
47,134,8,1,283,79
47,135,9,0,543,130
47,135,9,1,544,130
47,136,9,1,545,130
47,137,9,1,546,130
47,138,8,1,284,79
47,139,9,1,547,130
47,140,10,0,268,52
47,140,10,1,269,52
47,142,9,1,548,130
47,141,0,1,501,48
47,143,1,1,533,145
47,144,8,1,285,79
47,145,9,1,549,130
47,146,10,1,270,52
47,147,8,1,286,79
47,148,9,1,550,130
47,149,10,1,271,52
47,150,9,1,551,130
47,151,8,0,286,80
47,151,8,1,287,80
47,152,10,1,272,52
47,251,9,1,552,130
47,252,10,0,272,53
47,252,10,1,273,53
47,160,8,1,288,80
47,161,9,1,553,130
47,162,10,0,273,54
47,162,10,1,274,54
47,318,9,1,554,130
47,319,10,1,275,54
47,320,8,0,288,81
47,320,8,1,289,81
47,204,9,0,554,131
47,204,9,1,555,131
47,205,8,0,289,82
47,205,8,1,290,82
47,206,10,0,275,55
47,206,10,1,276,55
47,210,8,0,290,83
47,210,8,1,291,83
47,211,9,1,556,131
47,212,10,0,276,56
47,212,10,1,277,56
47,213,8,1,292,83
47,214,9,1,557,131
47,215,10,0,277,57
47,215,10,1,278,57
47,216,9,0,557,132
47,216,9,1,558,132
47,217,8,1,293,83
47,218,10,1,279,57
47,221,9,0,558,133
47,221,9,1,559,133
47,219,8,1,294,83
47,220,10,1,280,57
47,155,10,0,280,58
47,155,10,1,281,58
47,156,8,0,294,84
47,156,8,1,295,84
47,157,9,0,559,134
47,157,9,1,560,134
47,158,9,0,560,135
47,158,9,1,561,135
47,159,8,0,295,85
47,159,8,1,296,85
47,311,8,0,296,86
47,311,8,1,297,86
47,312,9,1,562,135
47,313,10,0,281,59
47,313,10,1,282,59
47,314,9,1,563,135
47,315,8,0,297,87
47,315,8,1,298,87
47,316,10,0,282,60
47,316,10,1,283,60
47,327,8,1,299,87
47,328,9,1,564,135
47,329,10,1,284,60
47,330,8,1,300,87
47,331,9,1,565,135
47,332,10,0,284,61
47,332,10,1,285,61
47,333,9,0,565,136
47,333,9,1,566,136
47,334,8,1,301,87
47,335,10,1,286,61
47,336,10,1,287,61
47,337,8,1,302,87
47,338,9,1,567,136
47,339,8,1,303,87
47,340,9,1,568,136
47,341,10,1,288,61
47,342,9,0,568,137
47,342,9,1,569,137
47,343,8,0,303,88
47,343,8,1,304,88
47,344,10,0,288,62
47,344,10,1,289,62
47,208,10,1,290,62
47,207,8,1,305,88
47,209,9,1,570,137
47,345,8,1,306,88
47,346,9,1,571,137
47,347,10,1,291,62
47,348,8,1,307,88
47,349,9,1,572,137
47,350,10,1,292,62
47,351,9,0,572,138
47,351,9,1,573,138
47,352,8,1,308,88
47,353,10,1,293,62
47,354,10,1,294,62
47,355,8,1,309,88
47,356,9,1,574,138
47,163,3,1,250,19
47,164,11,0,63,33
47,164,11,1,64,33
47,165,5,0,387,100
47,165,5,1,388,100
47,166,1,1,534,145
47,167,3,1,251,19
47,173,3,1,252,19
47,168,11,0,64,34
47,168,11,1,65,34
47,169,5,0,388,101
47,169,5,1,389,101
47,170,1,1,535,145
47,171,11,0,65,35
47,171,11,1,66,35
47,172,5,1,390,101
47,174,1,1,536,145
47,175,9,0,574,139
47,175,9,1,575,139
47,176,3,1,253,19
47,177,1,1,537,145
47,178,1,0,537,146
47,178,1,1,538,146
47,179,1,0,538,147
47,179,1,1,539,147
47,180,1,1,540,147
47,199,1,1,541,147
47,200,1,1,542,147
47,191,1,1,543,147
47,193,6,1,415,84
47,194,1,1,544,147
47,77,5,1,391,101
47,181,9,1,576,139
47,227,5,1,392,101
47,357,9,1,577,139
47,358,9,1,578,139
47,359,3,1,254,19
47,360,1,1,545,147
48,31,4,0,421,189
48,31,4,1,422,189
48,31,4,0,422,190
48,31,4,1,423,190
48,32,4,1,424,190
48,33,4,1,425,190
48,28,4,0,425,191
48,28,4,1,426,191
48,29,4,0,426,192
48,29,4,1,427,192
48,30,4,1,428,192
48,37,4,0,428,193
48,37,4,1,429,193
48,38,4,0,429,194
48,38,4,1,430,194
49,31,4,0,430,195
49,31,4,1,431,195
49,32,4,0,431,196
49,32,4,1,432,196
49,33,4,0,432,197
49,33,4,1,433,197
49,28,4,0,433,198
49,28,4,1,434,198
49,29,4,1,435,198
49,30,4,1,436,198
49,38,4,1,437,198
49,37,4,1,438,198
50,0,0,1,502,48
50,1,0,1,503,48
50,2,0,1,504,48
50,3,0,1,505,48
50,4,0,1,506,48
50,5,1,1,546,147
50,6,0,1,507,48
50,7,0,1,508,48
50,8,1,1,547,147
50,9,0,1,509,48
50,10,0,1,510,48
50,11,1,1,548,147
50,12,2,1,75,10
50,13,2,1,76,10
50,14,2,1,77,10
50,15,3,1,255,19
50,16,3,1,256,19
50,17,3,1,257,19
50,19,0,1,511,48
50,18,0,1,512,48
50,20,1,1,549,147
50,23,0,1,513,48
50,21,0,1,514,48
50,24,1,1,550,147
50,25,0,1,515,48
50,22,0,1,516,48
50,26,1,1,551,147
50,31,4,1,439,198
50,32,4,1,440,198
50,33,4,0,440,199
50,33,4,1,441,199
50,28,4,0,441,200
50,28,4,1,442,200
50,29,4,0,442,201
50,29,4,1,443,201
50,30,4,0,443,202
50,30,4,1,444,202
50,37,4,0,444,203
50,37,4,1,445,203
50,38,4,1,446,203
50,39,4,0,446,204
50,39,4,1,447,204
50,34,4,0,447,205
50,34,4,1,448,205
50,35,4,1,449,205
50,42,4,1,450,205
50,44,4,1,451,205
50,43,4,0,451,206
50,43,4,1,452,206
50,36,4,0,452,207
50,36,4,1,453,207
50,48,4,1,454,207
50,49,4,0,454,208
50,49,4,1,455,208
50,50,4,0,455,209
50,50,4,1,456,209
50,40,4,1,457,209
50,41,4,1,458,209
50,47,4,0,458,210
50,47,4,1,459,210
50,46,4,1,460,210
50,53,4,0,460,211
50,53,4,1,461,211
50,53,4,1,462,211
50,53,4,0,462,212
50,53,4,1,463,212
50,53,4,1,464,212
50,56,5,1,393,101
50,57,5,0,393,102
50,57,5,1,394,102
50,56,5,1,395,102
50,57,5,0,395,103
50,57,5,1,396,103
50,58,5,1,397,103
50,59,5,1,398,103
50,105,7,0,429,154
50,105,7,1,430,154
50,107,7,1,431,154
50,106,7,0,431,155
50,106,7,1,432,155
50,60,6,0,415,85
50,60,6,1,416,85
50,61,5,1,399,103
50,62,5,1,400,103
50,63,6,0,416,86
50,63,6,1,417,86
50,64,6,1,418,86
50,65,6,1,419,86
50,66,5,1,401,103
50,67,6,1,420,86
50,68,6,0,420,87
50,68,6,1,421,87
50,69,6,1,422,87
50,70,5,1,402,103
50,71,6,1,423,87
50,73,6,1,424,87
50,72,6,0,424,88
50,72,6,1,425,88
50,74,7,0,432,156
50,74,7,1,433,156
50,75,7,0,433,157
50,75,7,1,434,157
50,76,7,1,435,157
50,78,5,0,402,104
50,78,5,1,403,104
50,79,5,1,404,104
50,92,7,1,436,157
50,93,7,0,436,158
50,93,7,1,437,158
50,94,7,0,437,159
50,94,7,1,438,159
50,111,7,1,439,159
50,112,7,0,439,160
50,112,7,1,440,160
50,113,7,0,440,161
50,113,7,1,441,161
50,80,5,1,405,104
50,81,6,0,425,89
50,81,6,1,426,89
50,83,6,0,426,90
50,83,6,1,427,90
50,82,6,1,428,90
50,84,5,1,406,104
50,85,6,1,429,90
50,87,6,1,430,90
50,86,6,1,431,90
50,88,5,1,407,104
50,89,6,1,432,90
50,91,6,1,433,90
50,90,6,1,434,90
50,108,7,0,441,162
50,108,7,1,442,162
50,109,7,0,442,163
50,109,7,1,443,163
50,110,7,1,444,163
50,95,5,1,408,104
50,97,5,1,409,104
50,96,5,1,410,104
50,115,7,0,444,164
50,115,7,1,445,164
50,116,7,0,445,165
50,116,7,1,446,165
50,117,7,1,447,165
50,114,7,1,448,165
50,197,7,1,449,165
50,198,7,1,450,165
50,121,7,0,450,166
50,121,7,1,451,166
50,122,7,1,452,166
50,123,7,1,453,166
50,118,7,1,454,166
50,119,7,1,455,166
50,120,7,1,456,166
50,361,7,1,457,166
50,362,7,1,458,166
50,363,7,1,459,166
50,124,8,1,310,88
50,125,9,1,579,139
50,126,10,0,294,63
50,126,10,1,295,63
50,127,8,0,310,89
50,127,8,1,311,89
50,128,9,0,579,140
50,128,9,1,580,140
50,129,10,0,295,64
50,129,10,1,296,64
50,130,9,0,580,141
50,130,9,1,581,141
50,131,8,1,312,89
50,132,10,0,296,65
50,132,10,1,297,65
50,134,8,1,313,89
50,133,10,1,298,65
50,135,9,1,582,141
50,136,9,1,583,141
50,137,9,0,583,142
50,137,9,1,584,142
50,138,8,1,314,89
50,139,9,1,585,142
50,140,10,0,298,66
50,140,10,1,299,66
50,142,9,1,586,142
50,141,0,1,517,48
50,143,1,1,552,147
50,144,8,1,315,89
50,145,9,1,587,142
50,146,10,1,300,66
50,150,9,0,587,143
50,150,9,1,588,143
50,151,8,0,315,90
50,151,8,1,316,90
50,152,10,1,301,66
50,147,8,1,317,90
50,148,9,1,589,143
50,149,10,1,302,66
50,156,8,0,317,91
50,156,8,1,318,91
50,155,10,1,303,66
50,157,9,1,590,143
50,160,8,1,319,91
50,161,9,1,591,143
50,162,10,0,303,67
50,162,10,1,304,67
50,204,9,0,591,144
50,204,9,1,592,144
50,205,8,1,320,91
50,206,10,0,304,68
50,206,10,1,305,68
50,210,8,0,320,92
50,210,8,1,321,92
50,211,9,1,593,144
50,212,10,1,306,68
50,214,9,1,594,144
50,215,10,1,307,68
50,213,8,1,322,92
50,216,9,1,595,144
50,217,8,1,323,92
50,218,10,1,308,68
50,219,8,1,324,92
50,220,10,0,308,69
50,220,10,1,309,69
50,221,9,1,596,144
50,164,11,0,66,36
50,164,11,1,67,36
50,165,5,1,411,104
50,163,3,1,258,19
50,166,1,0,552,148
50,166,1,1,553,148
50,168,11,0,67,37
50,168,11,1,68,37
50,169,5,0,411,105
50,169,5,1,412,105
50,167,3,1,259,19
50,170,1,1,554,148
50,171,11,1,69,37
50,172,5,1,413,105
50,173,3,1,260,19
50,174,1,1,555,148
50,175,9,1,597,144
50,176,3,1,261,19
50,177,1,1,556,148
50,178,1,0,556,149
50,178,1,1,557,149
50,179,1,1,558,149
50,180,1,1,559,149
50,225,3,1,262,19
50,224,9,1,598,144
50,199,1,0,559,150
50,199,1,1,560,150
50,200,1,1,561,150
50,188,9,0,598,145
50,188,9,1,599,145
50,190,9,0,599,146
50,190,9,1,600,146
50,191,1,0,561,151
50,191,1,1,562,151
50,193,6,1,435,90
50,192,9,1,601,146
50,226,3,1,263,19
50,194,1,0,562,152
50,194,1,1,563,152
50,77,5,1,414,105
50,201,1,1,564,152
50,202,1,0,564,153
50,202,1,1,565,153
50,203,1,1,566,153
50,262,6,1,436,90
50,265,1,1,567,153
50,181,9,1,602,146
50,158,9,0,602,147
50,158,9,1,603,147
50,159,8,1,325,92
50,208,10,0,309,70
50,208,10,1,310,70
50,207,8,0,325,93
50,207,8,1,326,93
50,209,9,0,603,148
50,209,9,1,604,148
50,309,9,0,604,149
50,309,9,1,605,149
50,310,8,0,326,94
50,310,8,1,327,94
50,309,9,0,605,150
50,309,9,1,606,150
50,310,8,1,328,94
50,311,8,1,329,94
50,312,9,1,607,150
50,313,10,1,311,70
50,314,9,0,607,151
50,314,9,1,608,151
50,315,8,0,329,95
50,315,8,1,330,95
50,316,10,1,312,70
50,364,8,1,331,95
50,365,10,1,313,70
50,366,9,1,609,151
50,327,8,1,332,95
50,330,8,1,333,95
50,328,9,1,610,151
50,337,8,1,334,95
50,329,10,1,314,70
50,331,9,1,611,151
50,338,9,1,612,151
50,336,10,1,315,70
50,332,10,1,316,70
50,333,9,1,613,151
50,334,8,1,335,95
50,335,10,1,317,70
51,0,0,1,518,48
51,1,0,1,519,48
51,2,0,1,520,48
51,3,0,1,521,48
51,4,0,1,522,48
51,5,1,1,568,153
51,6,0,1,523,48
51,7,0,1,524,48
51,8,1,1,569,153
51,9,0,1,525,48
51,10,0,1,526,48
51,11,1,1,570,153
51,12,2,0,77,11
51,12,2,1,78,11
51,13,2,1,79,11
51,14,2,1,80,11
51,15,3,1,264,19
51,16,3,1,265,19
51,17,3,1,266,19
51,18,0,1,527,48
51,19,0,1,528,48
51,20,1,1,571,153
51,23,0,1,529,48
51,21,0,1,530,48
51,24,1,1,572,153
51,22,0,1,531,48
51,25,0,1,532,48
51,26,1,1,573,153
51,31,4,0,464,213
51,31,4,1,465,213
51,32,4,0,465,214
51,32,4,1,466,214
51,33,4,0,466,215
51,33,4,1,467,215
51,28,4,1,468,215
51,29,4,1,469,215
51,30,4,1,470,215
51,37,4,1,471,215
51,38,4,1,472,215
51,39,4,1,473,215
51,37,4,1,474,215
51,38,4,1,475,215
51,39,4,1,476,215
51,56,5,0,414,106
51,56,5,1,415,106
51,57,5,0,415,107
51,57,5,1,416,107
51,58,5,1,417,107
51,59,5,1,418,107
51,105,7,0,459,167
51,105,7,1,460,167
51,107,7,0,460,168
51,107,7,1,461,168
51,106,7,0,461,169
51,106,7,1,462,169
51,60,6,0,436,91
51,60,6,1,437,91
51,61,5,1,419,107
51,62,5,1,420,107
51,63,6,1,438,91
51,64,6,0,438,92
51,64,6,1,439,92
51,65,6,1,440,92
51,66,5,1,421,107
51,67,6,1,441,92
51,68,6,1,442,92
51,69,6,1,443,92
51,70,5,1,422,107
51,71,6,0,443,93
51,71,6,1,444,93
51,72,6,1,445,93
51,73,6,1,446,93
51,74,7,0,462,170
51,74,7,1,463,170
51,75,7,0,463,171
51,75,7,1,464,171
51,76,7,1,465,171
51,78,5,1,423,107
51,79,5,1,424,107
51,92,7,0,465,172
51,92,7,1,466,172
51,93,7,1,467,172
51,94,7,1,468,172
51,111,7,0,468,173
51,111,7,1,469,173
51,112,7,0,469,174
51,112,7,1,470,174
51,113,7,1,471,174
51,80,5,1,425,107
51,81,6,1,447,93
51,82,6,1,448,93
51,83,6,1,449,93
51,84,5,1,426,107
51,85,6,0,449,94
51,85,6,1,450,94
51,86,6,1,451,94
51,87,6,1,452,94
51,88,5,1,427,107
51,89,6,1,453,94
51,90,6,1,454,94
51,91,6,1,455,94
51,108,7,1,472,174
51,110,7,0,472,175
51,110,7,1,473,175
51,109,7,1,474,175
51,115,7,0,474,176
51,115,7,1,475,176
51,116,7,0,475,177
51,116,7,1,476,177
51,117,7,1,477,177
51,114,7,1,478,177
51,197,7,1,479,177
51,198,7,1,480,177
51,121,7,1,481,177
51,122,7,1,482,177
51,123,7,1,483,177
51,124,8,1,336,95
51,125,9,0,613,152
51,125,9,1,614,152
51,126,10,0,317,71
51,126,10,1,318,71
51,127,8,1,337,95
51,128,9,1,615,152
51,129,10,1,319,71
51,130,9,0,615,153
51,130,9,1,616,153
51,131,8,1,338,95
51,132,10,0,319,72
51,132,10,1,320,72
51,133,10,1,321,72
51,134,8,0,338,96
51,134,8,1,339,96
51,135,9,0,616,154
51,135,9,1,617,154
51,136,9,0,617,155
51,136,9,1,618,155
51,137,9,0,618,156
